20231024133139,437,0.631260275840759,0.351899370551109,0.619437694549561,0.364726603031158,0.643082857131958,0.33907213807106,162830964,605383722259
20231024133139,439,0.631663233041763,0.349984675645828,0.620783269405365,0.363103270530701,0.642543196678162,0.336866080760956,162842067,605383733359
20231024133139,439,0.629546016454697,0.352624699473381,0.621131658554077,0.369181662797928,0.637960374355316,0.336067736148834,162853170,605383744459
20231024133139,439,0.627488374710083,0.349229380488396,0.619482457637787,0.362939238548279,0.635494291782379,0.335519522428513,162864273,605383755559
20231024133139,439,0.63010162115097,0.352642580866814,0.619814991950989,0.363742738962173,0.640388250350952,0.341542422771454,162875377,605383766660
20231024133139,439,0.662233173847198,0.36472100019455,0.641087830066681,0.37862029671669,0.683378517627716,0.350821703672409,162886480,605383777762
20231024133139,439,0.704091131687164,0.370949760079384,0.669899940490723,0.381229847669601,0.738282322883606,0.360669672489166,162897583,605383788865
20231024133139,439,0.764045864343643,0.375441446900368,0.741124987602234,0.388148128986359,0.786966741085052,0.362734764814377,162908686,605383799967
20231024133139,439,0.811502665281296,0.370716884732246,0.794546246528625,0.392047673463821,0.828459084033966,0.349386096000671,162919789,605383811070
20231024133139,447,0.820766001939774,0.380057826638222,0.80669891834259,0.3959741294384,0.834833085536957,0.364141523838043,162930892,605383822172
20231024133139,458,0.818893253803253,0.380247339606285,0.809233963489532,0.395792961120605,0.828552544116974,0.364701718091965,162941995,605383833275
20231024133139,469,0.816605865955353,0.379937931895256,0.810354173183441,0.385566502809525,0.822857558727264,0.374309360980988,162953098,605383844377
20231024133139,481,0.814871847629547,0.378895878791809,0.807170212268829,0.39488410949707,0.822573482990265,0.362907648086548,162964202,605383855481
20231024133139,491,0.812287181615829,0.382735773921013,0.803035318851471,0.402190744876862,0.821539044380188,0.363280802965164,162975305,605383866583
20231024133139,502,0.809879869222641,0.380929052829742,0.798035264015198,0.403059303760529,0.821724474430084,0.358798801898956,162986408,605383877686
20231024133139,513,0.810493946075439,0.380330964922905,0.798035264015198,0.403059303760529,0.822952628135681,0.357602626085281,162997511,605383888788
20231024133139,525,0.813403367996216,0.378626242280006,0.802535235881805,0.395817041397095,0.824271500110626,0.361435443162918,163008614,605383899890
20231024133139,535,0.811413735151291,0.383842840790749,0.802504599094391,0.399390280246735,0.820322871208191,0.368295401334763,163019717,605383910994
20231024133139,547,0.811075001955032,0.376423805952072,0.802020847797394,0.380038559436798,0.820129156112671,0.372809052467346,163030820,605383922100
20231024133139,558,0.8068927526474,0.364651367068291,0.794164299964905,0.371267646551132,0.819621205329895,0.358035087585449,163041923,605383933207
20231024133139,569,0.805908501148224,0.360065713524818,0.789911687374115,0.370727032423019,0.821905314922333,0.349404394626617,163053027,605383944315
20231024133139,580,0.805221915245056,0.366885229945183,0.791413843631744,0.377434402704239,0.819029986858368,0.356336057186127,163064130,605383955423
20231024133139,592,0.80418586730957,0.375378578901291,0.790568053722382,0.385009258985519,0.817803680896759,0.365747898817062,163075233,605383966527
20231024133139,602,0.805052131414413,0.377431839704514,0.792041301727295,0.383364528417587,0.818062961101532,0.37149915099144,163086336,605383977630
20231024133139,613,0.802811771631241,0.376853853464127,0.787467002868652,0.39582371711731,0.818156540393829,0.357883989810944,163097439,605383988733
20231024133139,624,0.805995136499405,0.371399641036987,0.7933149933815,0.386286199092865,0.81867527961731,0.35651308298111,163108542,605383999836
20231024133139,636,0.804701209068298,0.369006514549255,0.79160350561142,0.384471744298935,0.817798912525177,0.353541284799576,163119645,605384010937
20231024133139,646,0.80275696516037,0.366653472185135,0.793113827705383,0.370060592889786,0.812400102615356,0.363246351480484,163130748,605384022037
20231024133139,657,0.805018186569214,0.374452501535416,0.795116245746613,0.382952868938446,0.814920127391815,0.365952134132385,163141852,605384033138
20231024133139,668,0.806628525257111,0.37814362347126,0.799300849437714,0.383012175559998,0.813956201076508,0.373275071382523,163152955,605384044239
20231024133139,680,0.810205489397049,0.375458523631096,0.799765169620514,0.385558843612671,0.820645809173584,0.365358203649521,163164058,605384055340
20231024133139,691,0.809412240982056,0.368482813239098,0.800780057907104,0.374413758516312,0.818044424057007,0.362551867961884,163175161,605384066443
20231024133139,701,0.808913588523865,0.364541321992874,0.799397170543671,0.37661537528038,0.818430006504059,0.352467268705368,163186264,605384077545
20231024133139,713,0.808719903230667,0.374718338251114,0.799087226390839,0.389784634113312,0.818352580070496,0.359652042388916,163197367,605384088648
20231024133139,724,0.806740999221802,0.372974634170532,0.797163546085358,0.389141917228699,0.816318452358246,0.356807351112366,163208470,605384099751
20231024133139,735,0.806878477334976,0.374621242284775,0.797125697135925,0.388124197721481,0.816631257534027,0.361118286848068,163219573,605384110848
20231024133139,747,0.804920643568039,0.359891057014465,0.796967089176178,0.369547307491302,0.8128741979599,0.350234806537628,163230677,605384121946
20231024133139,759,0.800206989049912,0.358597069978714,0.790275573730469,0.366551458835602,0.810138404369354,0.350642681121826,163241780,605384133043
20231024133139,768,0.798348993062973,0.362227216362953,0.788289964199066,0.368788450956345,0.80840802192688,0.355665981769562,163252883,605384144139
20231024133139,780,0.798524886369705,0.366824880242348,0.790823519229889,0.367249488830566,0.806226253509521,0.366400271654129,163263986,605384155238
20231024133139,791,0.801063716411591,0.371109828352928,0.793345808982849,0.372287511825562,0.808781623840332,0.369932144880295,163275089,605384166340
20231024133139,802,0.804394215345383,0.366179451346397,0.797060251235962,0.36977630853653,0.811728179454803,0.362582594156265,163286192,605384177442
20231024133139,814,0.804341822862625,0.362155973911285,0.794862806797028,0.365944653749466,0.813820838928223,0.358367294073105,163297295,605384188544
20231024133139,824,0.803990125656128,0.364156097173691,0.797322809696198,0.372439205646515,0.810657441616058,0.355872988700867,163308398,605384199646
20231024133139,835,0.801628410816193,0.37205109000206,0.796017646789551,0.378270447254181,0.807239174842834,0.365831732749939,163319502,605384210752
20231024133139,847,0.801445156335831,0.377328529953957,0.796266436576843,0.385625809431076,0.806623876094818,0.369031250476837,163330605,605384221860
20231024133139,857,0.794630587100983,0.375302761793137,0.786003351211548,0.381327241659164,0.803257822990417,0.369278281927109,163341708,605384232968
